floor,normalization,aggregation,weights,components,repeat,spearman_vs_baseline,top20_overlap
0.1,percentile,geometric,entropy,HEV,0,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,1,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,2,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,3,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,4,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,5,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,6,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,7,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,8,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,9,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,10,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,11,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,12,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,13,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,14,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,15,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,16,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,17,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,18,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,19,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,20,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,21,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,22,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,23,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,24,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,25,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,26,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,27,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,28,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,29,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,30,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,31,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,32,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,33,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,34,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,35,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,36,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,37,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,38,0.7284031720554969,2
0.1,percentile,geometric,entropy,HEV,39,0.7284031720554969,2
0.1,percentile,geometric,dirichlet,HEVD,0,0.6258466424020537,7
0.1,percentile,geometric,dirichlet,HEVD,1,0.8476462827527268,8
0.1,percentile,geometric,dirichlet,HEVD,2,0.6731862805206029,5
0.1,percentile,geometric,dirichlet,HEVD,3,0.707988680962844,6
0.1,percentile,geometric,dirichlet,HEVD,4,0.8833113889640064,10
0.1,percentile,geometric,dirichlet,HEVD,5,0.6106256782240245,5
0.1,percentile,geometric,dirichlet,HEVD,6,0.8838015648857691,12
0.1,percentile,geometric,dirichlet,HEVD,7,0.8503039745118234,11
0.1,percentile,geometric,dirichlet,HEVD,8,0.7821540636246089,9
0.1,percentile,geometric,dirichlet,HEVD,9,0.8413463234247761,6
0.1,percentile,geometric,dirichlet,HEVD,10,0.47964527503414495,1
0.1,percentile,geometric,dirichlet,HEVD,11,0.7502001223103238,9
0.1,percentile,geometric,dirichlet,HEVD,12,0.49510581204819815,4
0.1,percentile,geometric,dirichlet,HEVD,13,0.8182127071124013,7
0.1,percentile,geometric,dirichlet,HEVD,14,0.8420962887411894,9
0.1,percentile,geometric,dirichlet,HEVD,15,0.4008554965439815,1
0.1,percentile,geometric,dirichlet,HEVD,16,0.7881928548543907,4
0.1,percentile,geometric,dirichlet,HEVD,17,0.8834238972669902,14
0.1,percentile,geometric,dirichlet,HEVD,18,0.8780039487675464,10
0.1,percentile,geometric,dirichlet,HEVD,19,0.894792302724708,11
0.1,percentile,geometric,dirichlet,HEVD,20,0.7863372510465895,8
0.1,percentile,geometric,dirichlet,HEVD,21,0.3593268282448967,1
0.1,percentile,geometric,dirichlet,HEVD,22,0.7676738526420969,4
0.1,percentile,geometric,dirichlet,HEVD,23,0.6449031977066281,2
0.1,percentile,geometric,dirichlet,HEVD,24,0.6984883937856429,7
0.1,percentile,geometric,dirichlet,HEVD,25,0.72114128268475,6
0.1,percentile,geometric,dirichlet,HEVD,26,0.3338415479633348,3
0.1,percentile,geometric,dirichlet,HEVD,27,0.8247109118710573,3
0.1,percentile,geometric,dirichlet,HEVD,28,0.8663429258628705,11
0.1,percentile,geometric,dirichlet,HEVD,29,0.7985752726184533,5
0.1,percentile,geometric,dirichlet,HEVD,30,0.6516143138269791,5
0.1,percentile,geometric,dirichlet,HEVD,31,0.5239019040042171,4
0.1,percentile,geometric,dirichlet,HEVD,32,0.6315476171175288,3
0.1,percentile,geometric,dirichlet,HEVD,33,0.8796860721274996,14
0.1,percentile,geometric,dirichlet,HEVD,34,0.7299727599895407,5
0.1,percentile,geometric,dirichlet,HEVD,35,0.8600197558878258,12
0.1,percentile,geometric,dirichlet,HEVD,36,0.46524494209624495,4
0.1,percentile,geometric,dirichlet,HEVD,37,0.6524593009345352,2
0.1,percentile,geometric,dirichlet,HEVD,38,0.7615528956506309,7
0.1,percentile,geometric,dirichlet,HEVD,39,0.8484613472835841,13
0.1,percentile,geometric,dirichlet,HEV,0,0.4737779085943708,2
0.1,percentile,geometric,dirichlet,HEV,1,0.5206982601851786,2
0.1,percentile,geometric,dirichlet,HEV,2,0.7588744955038551,3
0.1,percentile,geometric,dirichlet,HEV,3,0.7925233546046073,3
0.1,percentile,geometric,dirichlet,HEV,4,0.7407564043230472,1
0.1,percentile,geometric,dirichlet,HEV,5,0.8062121424041149,4
0.1,percentile,geometric,dirichlet,HEV,6,0.6215307030972482,3
0.1,percentile,geometric,dirichlet,HEV,7,0.7556895138172697,2
0.1,percentile,geometric,dirichlet,HEV,8,0.6148860015289246,3
0.1,percentile,geometric,dirichlet,HEV,9,0.1898234451787511,3
0.1,percentile,geometric,dirichlet,HEV,10,0.7995444949423559,5
0.1,percentile,geometric,dirichlet,HEV,11,0.6822773812955465,2
0.1,percentile,geometric,dirichlet,HEV,12,0.7997701411844412,3
0.1,percentile,geometric,dirichlet,HEV,13,0.5898551772817804,2
0.1,percentile,geometric,dirichlet,HEV,14,0.8019912613255824,3
0.1,percentile,geometric,dirichlet,HEV,15,0.5382883617122193,2
0.1,percentile,geometric,dirichlet,HEV,16,0.7162426914813516,4
0.1,percentile,geometric,dirichlet,HEV,17,0.729620471755694,3
0.1,percentile,geometric,dirichlet,HEV,18,0.716850130863529,3
0.1,percentile,geometric,dirichlet,HEV,19,0.6235199572234873,2
0.1,percentile,geometric,dirichlet,HEV,20,0.7705586981806943,2
0.1,percentile,geometric,dirichlet,HEV,21,0.47000167736947956,2
0.1,percentile,geometric,dirichlet,HEV,22,0.7514526552673738,6
0.1,percentile,geometric,dirichlet,HEV,23,0.6605295952198779,1
0.1,percentile,geometric,dirichlet,HEV,24,0.6475281655202471,2
0.1,percentile,geometric,dirichlet,HEV,25,0.8025673482782252,7
0.1,percentile,geometric,dirichlet,HEV,26,0.7835745126708887,3
0.1,percentile,geometric,dirichlet,HEV,27,0.7201279467077809,2
0.1,percentile,geometric,dirichlet,HEV,28,0.7879430820014077,3
0.1,percentile,geometric,dirichlet,HEV,29,0.7532586549960655,2
0.1,percentile,geometric,dirichlet,HEV,30,0.635615386850695,1
0.1,percentile,geometric,dirichlet,HEV,31,0.7582905145140955,3
0.1,percentile,geometric,dirichlet,HEV,32,0.5964337871286998,3
0.1,percentile,geometric,dirichlet,HEV,33,0.691666303389781,1
0.1,percentile,geometric,dirichlet,HEV,34,0.7348702176128616,2
0.1,percentile,geometric,dirichlet,HEV,35,0.23656260924066108,2
0.1,percentile,geometric,dirichlet,HEV,36,0.7529859547384413,1
0.1,percentile,geometric,dirichlet,HEV,37,0.7716412515024234,2
0.1,percentile,geometric,dirichlet,HEV,38,0.6261135407042303,3
0.1,percentile,geometric,dirichlet,HEV,39,0.7590705946635457,1
0.1,percentile,additive,equal,HEVD,0,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,1,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,2,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,3,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,4,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,5,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,6,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,7,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,8,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,9,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,10,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,11,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,12,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,13,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,14,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,15,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,16,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,17,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,18,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,19,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,20,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,21,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,22,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,23,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,24,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,25,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,26,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,27,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,28,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,29,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,30,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,31,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,32,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,33,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,34,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,35,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,36,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,37,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,38,0.8379393982018568,10
0.1,percentile,additive,equal,HEVD,39,0.8379393982018568,10
0.1,percentile,additive,equal,HEV,0,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,1,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,2,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,3,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,4,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,5,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,6,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,7,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,8,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,9,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,10,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,11,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,12,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,13,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,14,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,15,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,16,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,17,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,18,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,19,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,20,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,21,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,22,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,23,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,24,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,25,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,26,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,27,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,28,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,29,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,30,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,31,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,32,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,33,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,34,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,35,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,36,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,37,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,38,0.7941452731289371,2
0.1,percentile,additive,equal,HEV,39,0.7941452731289371,2
0.1,percentile,additive,entropy,HEVD,0,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,1,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,2,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,3,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,4,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,5,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,6,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,7,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,8,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,9,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,10,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,11,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,12,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,13,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,14,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,15,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,16,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,17,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,18,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,19,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,20,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,21,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,22,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,23,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,24,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,25,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,26,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,27,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,28,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,29,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,30,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,31,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,32,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,33,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,34,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,35,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,36,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,37,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,38,0.8330943264557668,10
0.1,percentile,additive,entropy,HEVD,39,0.8330943264557668,10
0.1,percentile,additive,entropy,HEV,0,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,1,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,2,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,3,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,4,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,5,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,6,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,7,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,8,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,9,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,10,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,11,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,12,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,13,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,14,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,15,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,16,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,17,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,18,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,19,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,20,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,21,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,22,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,23,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,24,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,25,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,26,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,27,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,28,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,29,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,30,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,31,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,32,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,33,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,34,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,35,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,36,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,37,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,38,0.7914724053679585,2
0.1,percentile,additive,entropy,HEV,39,0.7914724053679585,2
0.1,percentile,additive,dirichlet,HEVD,0,0.6954862544993636,9
0.1,percentile,additive,dirichlet,HEVD,1,0.7389375275333284,6
0.1,percentile,additive,dirichlet,HEVD,2,0.8194449562007642,9
0.1,percentile,additive,dirichlet,HEVD,3,0.8674733959917059,5
0.1,percentile,additive,dirichlet,HEVD,4,0.6697650962701392,4
0.1,percentile,additive,dirichlet,HEVD,5,0.8741065180710693,5
0.1,percentile,additive,dirichlet,HEVD,6,0.54201119746853,4
0.1,percentile,additive,dirichlet,HEVD,7,0.7347956581366547,3
0.1,percentile,additive,dirichlet,HEVD,8,0.8492209903650219,7
0.1,percentile,additive,dirichlet,HEVD,9,0.6516791991093469,5
0.1,percentile,additive,dirichlet,HEVD,10,0.842315362047363,5
0.1,percentile,additive,dirichlet,HEVD,11,0.7034679747345706,4
0.1,percentile,additive,dirichlet,HEVD,12,0.827902904291479,5
0.1,percentile,additive,dirichlet,HEVD,13,0.78037327428242,8
0.1,percentile,additive,dirichlet,HEVD,14,0.5826154752553454,0
0.1,percentile,additive,dirichlet,HEVD,15,0.8466689844759845,5
0.1,percentile,additive,dirichlet,HEVD,16,0.4924331270409048,2
0.1,percentile,additive,dirichlet,HEVD,17,0.8055053378332796,4
0.1,percentile,additive,dirichlet,HEVD,18,0.5637839271541243,6
0.1,percentile,additive,dirichlet,HEVD,19,0.6751083111535555,4
0.1,percentile,additive,dirichlet,HEVD,20,0.9325586936513807,11
0.1,percentile,additive,dirichlet,HEVD,21,0.7524177836907742,4
0.1,percentile,additive,dirichlet,HEVD,22,0.5159342801185601,3
0.1,percentile,additive,dirichlet,HEVD,23,0.8992209276825278,13
0.1,percentile,additive,dirichlet,HEVD,24,0.6993494654888176,3
0.1,percentile,additive,dirichlet,HEVD,25,0.8947217505251595,4
0.1,percentile,additive,dirichlet,HEVD,26,0.8505397659712565,5
0.1,percentile,additive,dirichlet,HEVD,27,0.7073259942265264,3
0.1,percentile,additive,dirichlet,HEVD,28,0.6214269389768847,5
0.1,percentile,additive,dirichlet,HEVD,29,0.7449262493789087,5
0.1,percentile,additive,dirichlet,HEVD,30,0.855270335837172,7
0.1,percentile,additive,dirichlet,HEVD,31,0.47995250008650114,0
0.1,percentile,additive,dirichlet,HEVD,32,0.7336633891701817,1
0.1,percentile,additive,dirichlet,HEVD,33,0.8212291145945672,6
0.1,percentile,additive,dirichlet,HEVD,34,0.7545956545073825,8
0.1,percentile,additive,dirichlet,HEVD,35,0.41179534741202733,2
0.1,percentile,additive,dirichlet,HEVD,36,0.7399763704520889,8
0.1,percentile,additive,dirichlet,HEVD,37,0.15038061684055903,2
0.1,percentile,additive,dirichlet,HEVD,38,0.7064139628630177,7
0.1,percentile,additive,dirichlet,HEVD,39,0.8480347580324099,7
0.1,percentile,additive,dirichlet,HEV,0,0.7463092386021596,5
0.1,percentile,additive,dirichlet,HEV,1,0.48631702391171694,2
0.1,percentile,additive,dirichlet,HEV,2,0.653487359292083,2
0.1,percentile,additive,dirichlet,HEV,3,0.829681538208666,4
0.1,percentile,additive,dirichlet,HEV,4,0.8027159328411955,3
0.1,percentile,additive,dirichlet,HEV,5,0.812427884912137,7
0.1,percentile,additive,dirichlet,HEV,6,0.8108589630945461,6
0.1,percentile,additive,dirichlet,HEV,7,0.8267004942751074,4
0.1,percentile,additive,dirichlet,HEV,8,0.8191748569526067,3
0.1,percentile,additive,dirichlet,HEV,9,0.7556087309744586,2
0.1,percentile,additive,dirichlet,HEV,10,0.8035881313856038,6
0.1,percentile,additive,dirichlet,HEV,11,0.6789863974629856,2
0.1,percentile,additive,dirichlet,HEV,12,0.6711284389795533,1
0.1,percentile,additive,dirichlet,HEV,13,0.8084371041347419,2
0.1,percentile,additive,dirichlet,HEV,14,0.7153613924381874,2
0.1,percentile,additive,dirichlet,HEV,15,0.7825408097047664,2
0.1,percentile,additive,dirichlet,HEV,16,0.8137315630390316,6
0.1,percentile,additive,dirichlet,HEV,17,0.5332216031708895,1
0.1,percentile,additive,dirichlet,HEV,18,0.7906068102501504,6
0.1,percentile,additive,dirichlet,HEV,19,0.6203423380776869,2
0.1,percentile,additive,dirichlet,HEV,20,0.741323026199608,3
0.1,percentile,additive,dirichlet,HEV,21,0.7951163145744933,2
0.1,percentile,additive,dirichlet,HEV,22,0.6181304312553713,1
0.1,percentile,additive,dirichlet,HEV,23,0.7086438836928745,2
0.1,percentile,additive,dirichlet,HEV,24,0.8238542119201563,2
0.1,percentile,additive,dirichlet,HEV,25,0.7903996351273139,6
0.1,percentile,additive,dirichlet,HEV,26,0.7905311212849075,2
0.1,percentile,additive,dirichlet,HEV,27,0.7344599756993477,2
0.1,percentile,additive,dirichlet,HEV,28,0.784526863981243,6
0.1,percentile,additive,dirichlet,HEV,29,0.8299315532467729,2
0.1,percentile,additive,dirichlet,HEV,30,0.6264339215847838,2
0.1,percentile,additive,dirichlet,HEV,31,0.6913522805185554,3
0.1,percentile,additive,dirichlet,HEV,32,0.7440450485885428,3
0.1,percentile,additive,dirichlet,HEV,33,0.5708437409415137,2
0.1,percentile,additive,dirichlet,HEV,34,0.6924117859194435,1
0.1,percentile,additive,dirichlet,HEV,35,0.6722339013527437,4
0.1,percentile,additive,dirichlet,HEV,36,0.5955296637706146,1
0.1,percentile,additive,dirichlet,HEV,37,0.81345900250968,3
0.1,percentile,additive,dirichlet,HEV,38,0.8309992498729349,2
0.1,percentile,additive,dirichlet,HEV,39,0.8095666079754456,2
