score,unit,stratum,test_event,role,auc,ci_lo,ci_hi,n_units,n_pos_cells,n_clusters,included,reason,y,se,run_id
impervious,cell_gate,AGRI,2016,development,0.9838477760736196,0.9838,0.9838,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,AGRI,2016,development,0.9838,0.9838,0.9838,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,AGRI,2016,development,0.5522910276073619,0.5523,0.5523,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,AGRI,2016,development,0.5523,0.5523,0.5523,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,AGRI,2016,development,0.79826495398773,0.7983,0.7983,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,AGRI,2016,development,0.7983,0.7983,0.7983,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
L1,cell_gate,AGRI,2016,development,0.8243865030674846,0.8244,0.8244,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,AGRI,2016,development,0.8244,0.8244,0.8244,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,AGRI,2016,development,0.966736963190184,0.9667,0.9667,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,AGRI,2016,development,0.9667,0.9667,0.9667,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,AGRI,2016,development,0.9999041411042944,0.9999,0.9999,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,AGRI,2016,development,0.9999,0.9999,0.9999,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,AGRI,2016,development,0.9969325153374232,0.9969,0.9969,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,AGRI,2016,development,0.9969,0.9969,0.9969,1,1,1,False,positive_cells_lt_5,,,m2_20260926T165115Z_1ffdde7
slope_neg,object,AGRI,2016,development,0.8680874929893437,0.8680874929893437,0.8680874929893437,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
relelev_neg,object,AGRI,2016,development,0.6598990465507572,0.6598990465507572,0.6598990465507572,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
twi,object,AGRI,2016,development,0.9762759394279305,0.9762759394279305,0.9762759394279305,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
impervious,object,AGRI,2016,development,0.983510936623668,0.983510936623668,0.983510936623668,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
hand_neg,object,AGRI,2016,development,0.6246214245653393,0.6246214245653393,0.6246214245653393,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,AGRI,2016,development,0.8258553000560851,0.8258553000560851,0.8258553000560851,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
L1,object,AGRI,2016,development,0.8049355019629837,0.8049355019629837,0.8049355019629837,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,AGRI,2016,development,0.9628715647784633,0.9628715647784633,0.9628715647784633,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,AGRI,2016,development,1.0,1.0,1.0,1,1,1,False,auc_missing_or_boundary,,,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,AGRI,2016,development,0.9964105440269208,0.9964105440269208,0.9964105440269208,1,1,1,False,polygons_lt_3,,,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,UNIVERSE,2016,development,0.8245689266046764,0.6325,0.913,132,132,6,True,,1.5476145149950988,0.46120002057483106,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,UNIVERSE,2016,development,0.7968,0.6672,0.9084,6,132,6,True,,1.3664129905660614,0.4078405034644053,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,UNIVERSE,2016,development,0.4017859829677109,0.3157,0.5322,132,132,6,True,,-0.39802901176107897,0.23025487557615146,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,UNIVERSE,2016,development,0.4025,0.2961,0.5089,6,132,6,True,,-0.39505918694704756,0.22998964092385968,m2_20260926T165115Z_1ffdde7
twi,cell_gate,UNIVERSE,2016,development,0.7344557792422738,0.5739,0.8039,132,132,6,True,,1.0173484052100719,0.2839514027560992,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,UNIVERSE,2016,development,0.7214,0.6089,0.8163,6,132,6,True,,0.9514167071237334,0.26755266465503197,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,UNIVERSE,2016,development,0.7685301375221931,0.7162,0.7901,132,132,6,True,,1.2000300968733275,0.10200151717520999,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,UNIVERSE,2016,development,0.7342,0.6768,0.7831,6,132,6,True,,1.0160373247835888,0.1389616101560203,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,UNIVERSE,2016,development,0.8054136198128253,0.7114,0.8466,132,132,6,True,,1.4204797803518094,0.20561250929522165,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,UNIVERSE,2016,development,0.7767,0.728,0.8219,6,132,6,True,,1.2465380165794893,0.13897565599553405,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,UNIVERSE,2016,development,0.8169728566699769,0.7557,0.8476,132,132,6,True,,1.4959714050876884,0.1496590483310051,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,UNIVERSE,2016,development,0.8118,0.7621,0.8551,6,132,6,True,,1.4617487772535178,0.15585674361651194,m2_20260926T165115Z_1ffdde7
L1,cell_gate,UNIVERSE,2016,development,0.7502061328277813,0.648,0.8494,132,132,6,True,,1.09971196609989,0.2856285601650858,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,UNIVERSE,2016,development,0.784,0.6676,0.8961,6,132,6,True,,1.289130612666243,0.37176014418463527,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,UNIVERSE,2016,development,0.8443095302578917,0.7671,0.8861,132,132,6,True,,1.6906493015142263,0.21926447457830825,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,UNIVERSE,2016,development,0.8386,0.7738,0.9083,6,132,6,True,,1.6478480789008139,0.27121887724657545,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,UNIVERSE,2016,development,0.8295292798892601,0.7153,0.8757,132,132,6,True,,1.582294854825957,0.2630302228291014,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,UNIVERSE,2016,development,0.8237,0.7253,0.9041,6,132,6,True,,1.5416192965433784,0.3246815330855332,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,UNIVERSE,2016,development,0.7068324757004002,0.5906,0.7634,132,132,6,True,,0.8800494859844317,0.20535196029969685,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,UNIVERSE,2016,development,0.7055,0.6002,0.7996,6,132,6,True,,0.8736277682012273,0.24936624606011784,m2_20260926T165115Z_1ffdde7
slope_neg,object,UNIVERSE,2016,development,0.7931679978765962,0.6736490979273377,0.8908911881230706,20,132,6,True,,1.3441281704320374,0.35080758861928635,m2_20260926T165115Z_1ffdde7
relelev_neg,object,UNIVERSE,2016,development,0.4122851640754716,0.3473477579329211,0.4705698786997574,20,132,6,True,,-0.3545266016024231,0.13083435657905435,m2_20260926T165115Z_1ffdde7
twi,object,UNIVERSE,2016,development,0.7063999161411434,0.6022139192960482,0.7963555457215837,20,132,6,True,,0.8779629482136242,0.24208908996643588,m2_20260926T165115Z_1ffdde7
impervious,object,UNIVERSE,2016,development,0.7278499514302574,0.6709138410539559,0.7811673569000992,20,132,6,True,,0.9837413529332351,0.14290084884974447,m2_20260926T165115Z_1ffdde7
hand_neg,object,UNIVERSE,2016,development,0.7915147257799665,0.7417236899852453,0.8341749387939059,20,132,6,True,,1.3340800725474506,0.1430033795417894,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,UNIVERSE,2016,development,0.816079984944636,0.7631233613663314,0.8601788157971273,20,132,6,True,,1.490011408612727,0.1650274554750625,m2_20260926T165115Z_1ffdde7
L1,object,UNIVERSE,2016,development,0.7512889505240665,0.6683081320551401,0.8299751959502865,20,132,6,True,,1.105498553368151,0.22574613028323262,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,UNIVERSE,2016,development,0.8422748418768793,0.7869718223742328,0.8963023944156996,20,132,6,True,,1.6752523637305876,0.2168485833730893,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,UNIVERSE,2016,development,0.8428646285372897,0.7716815199385124,0.9050476504977542,20,132,6,True,,1.679698689664365,0.26449006004255854,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,UNIVERSE,2016,development,0.7174910401679746,0.6240916063821311,0.8032757078381122,20,132,6,True,,0.932050193681933,0.22958154080197957,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,ALL,2019,development,0.9131891249279496,0.7921,0.9244,56,56,3,True,,2.3532111031662133,0.2974692782128114,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,ALL,2019,development,0.8676,0.7921,0.9244,3,56,3,True,,1.879903135449812,0.2974692782128114,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,ALL,2019,development,0.526207177365531,0.5062,0.6818,56,56,3,True,,0.10492486541168233,0.18807870410261227,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,ALL,2019,development,0.589,0.5062,0.6818,3,56,3,True,,0.359832969155352,0.18807870410261227,m2_20260926T165115Z_1ffdde7
twi,cell_gate,ALL,2019,development,0.8743526122091436,0.6104,0.8846,56,56,3,True,,1.9400042665503485,0.4050424690663271,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,ALL,2019,development,0.7908,0.6104,0.8846,3,56,3,True,,1.3297543591056937,0.4050424690663271,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,ALL,2019,development,0.9416982440539392,0.9155,0.9487,56,56,3,True,,2.78205267581252,0.13640124223918954,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,ALL,2019,development,0.9348,0.9155,0.9487,3,56,3,True,,2.662873133732095,0.13640124223918954,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,ALL,2019,development,0.833115799343203,0.5308,0.8451,56,56,3,True,,1.60787248466631,0.4013642706853343,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,ALL,2019,development,0.7312,0.5308,0.8451,3,56,3,True,,1.0007194114909455,0.4013642706853343,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,ALL,2019,development,0.8878477383733276,0.6514,0.8989,56,56,3,True,,2.0689428356444064,0.39793152325775255,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,ALL,2019,development,0.8069,0.6514,0.8989,3,56,3,True,,1.4299915554199918,0.39793152325775255,m2_20260926T165115Z_1ffdde7
L1,cell_gate,ALL,2019,development,0.9608919944331524,0.7978,0.9662,56,56,3,True,,3.2015348219380892,0.5051902566493122,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,ALL,2019,development,0.9067,0.7978,0.9662,3,56,3,True,,2.273991526798712,0.5051902566493122,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,ALL,2019,development,0.9719467660710494,0.8154,0.9771,56,56,3,True,,3.545197118636199,0.5785730350055197,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,ALL,2019,development,0.9222,0.8154,0.9771,3,56,3,True,,2.47262068858826,0.5785730350055197,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,ALL,2019,development,0.971727415018354,0.7886,0.9761,56,56,3,True,,3.5371827213419715,0.6105161758361781,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,ALL,2019,development,0.9121,0.7886,0.9761,3,56,3,True,,2.339549828494982,0.6105161758361781,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,ALL,2019,development,0.9723724327276037,0.7837,0.9777,56,56,3,True,,3.5609248038579633,0.6360464413153086,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,ALL,2019,development,0.9103,0.7837,0.9777,3,56,3,True,,2.317303446446493,0.6360464413153086,m2_20260926T165115Z_1ffdde7
slope_neg,object,ALL,2019,development,0.8795802700696598,0.8379386656266077,0.9274797813225432,7,56,3,True,,1.9884614385550896,0.23103372444037773,m2_20260926T165115Z_1ffdde7
relelev_neg,object,ALL,2019,development,0.5903595700589259,0.5283840581692958,0.6466712018463657,7,56,3,True,,0.36545201727897725,0.12520140346332959,m2_20260926T165115Z_1ffdde7
twi,object,ALL,2019,development,0.8165237912359886,0.7245222575059804,0.8948364183675342,7,56,3,True,,1.4929710434814483,0.29952545894706306,m2_20260926T165115Z_1ffdde7
impervious,object,ALL,2019,development,0.9386460014541972,0.9195244346793822,0.9561163187552746,7,56,3,True,,2.7277780678674746,0.1646545656267872,m2_20260926T165115Z_1ffdde7
hand_neg,object,ALL,2019,development,0.7283186652875268,0.631659262608769,0.8554544745669678,7,56,3,True,,0.9861088635436135,0.31599985844987044,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,ALL,2019,development,0.8107579038738612,0.734500382447646,0.9056233784795688,7,56,3,True,,1.4549423667315313,0.31728976327763353,m2_20260926T165115Z_1ffdde7
L1,object,ALL,2019,development,0.9075982682132838,0.8528448999256634,0.9630926809654144,7,56,3,True,,2.284656124056721,0.38384613513732435,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,ALL,2019,development,0.923337503988858,0.8719736694427297,0.9759789866739136,7,56,3,True,,2.4885822085378257,0.4556177537134977,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,ALL,2019,development,0.9132502124893644,0.8581910502736322,0.9777496420962298,7,56,3,True,,2.3539819289703376,0.5057617263391689,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,ALL,2019,development,0.9168689560306554,0.8583790549889388,0.9797767119305932,7,56,3,True,,2.400546351214114,0.530264381936835,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,FLAT,2019,development,0.7284520540869157,0.3154,0.751,55,55,3,True,,0.9867830887533402,0.4793317177477389,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,FLAT,2019,development,0.5834,0.3154,0.751,3,55,3,True,,0.3367465286067496,0.4793317177477389,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,FLAT,2019,development,0.496282815920912,0.4626,0.7653,55,55,3,True,,-0.014869010256278847,0.3397612833318192,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,FLAT,2019,development,0.6065,0.4626,0.7653,3,55,3,True,,0.432623660526647,0.3397612833318192,m2_20260926T165115Z_1ffdde7
twi,cell_gate,FLAT,2019,development,0.6586297875383936,0.1006,0.7328,55,55,3,True,,0.657194042076722,0.8162014745182206,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,FLAT,2019,development,0.4947,0.1006,0.7328,3,55,3,True,,-0.021200794064200057,0.8162014745182206,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,FLAT,2019,development,0.8343832573737727,0.7533,0.8563,55,55,3,True,,1.617016498361578,0.17056498561317449,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,FLAT,2019,development,0.8132,0.7533,0.8563,3,55,3,True,,1.4709385559594494,0.17056498561317449,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,FLAT,2019,development,0.5513269413396167,0.0539,0.5752,55,55,3,True,,0.206033525069666,0.80825901783549,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,FLAT,2019,development,0.3795,0.0539,0.5752,3,55,3,True,,-0.49167100780897727,0.80825901783549,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,FLAT,2019,development,0.66764758472438,0.1197,0.6925,55,55,3,True,,0.6975645688194494,0.7161119589084183,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,FLAT,2019,development,0.4795,0.1197,0.6925,3,55,3,True,,-0.08204599373153065,0.7161119589084183,m2_20260926T165115Z_1ffdde7
L1,cell_gate,FLAT,2019,development,0.8867957515625683,0.562,0.8981,55,55,3,True,,2.058420991549466,0.49159233438240757,m2_20260926T165115Z_1ffdde7
L1,cluster_gate,FLAT,2019,development,0.7781,0.562,0.8981,3,55,3,True,,1.2546282206843364,0.49159233438240757,m2_20260926T165115Z_1ffdde7
z_sensitivity,cell_gate,FLAT,2019,development,0.9159117730034292,0.5062,0.934,55,55,3,True,,2.3880534733239607,0.6696603727691682,m2_20260926T165115Z_1ffdde7
z_sensitivity,cluster_gate,FLAT,2019,development,0.7869,0.5062,0.934,3,55,3,True,,1.3063396364363666,0.6696603727691682,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cell_gate,FLAT,2019,development,0.913008356213916,0.3407,0.9266,55,55,3,True,,2.350932967426908,0.8152635466830696,m2_20260926T165115Z_1ffdde7
rf_F1_wf,cluster_gate,FLAT,2019,development,0.73,0.3407,0.9266,3,55,3,True,,0.994622575144062,0.8152635466830696,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cell_gate,FLAT,2019,development,0.9204367641624516,0.2957,0.9502,55,55,3,True,,2.448296176220603,0.9736190332371777,m2_20260926T165115Z_1ffdde7
logit_F1_wf,cluster_gate,FLAT,2019,development,0.7243,0.2957,0.9502,3,55,3,True,,0.9658923531715297,0.9736190332371777,m2_20260926T165115Z_1ffdde7
slope_neg,object,FLAT,2019,development,0.5795963935223164,0.4364576116088242,0.748294522538035,7,55,3,True,,0.3211167704234623,0.34314106974301595,m2_20260926T165115Z_1ffdde7
relelev_neg,object,FLAT,2019,development,0.6027474511101483,0.4928646318533916,0.7021085073552495,7,55,3,True,,0.4169260665512525,0.2259995787539198,m2_20260926T165115Z_1ffdde7
twi,object,FLAT,2019,development,0.515658849098434,0.3159204237495527,0.6921697968088776,7,55,3,True,,0.0626558860145695,0.40379998270485495,m2_20260926T165115Z_1ffdde7
impervious,object,FLAT,2019,development,0.811821613902037,0.7584092120776579,0.8624689348739353,7,55,3,True,,1.4618902535461622,0.17652659811063506,m2_20260926T165115Z_1ffdde7
hand_neg,object,FLAT,2019,development,0.3711192839618198,0.1967609381672353,0.5872118109529021,7,55,3,True,,-0.5274180670339157,0.4487617893902129,m2_20260926T165115Z_1ffdde7
hand_acc_neg,object,FLAT,2019,development,0.4689612650004217,0.2799726007862336,0.7002325775930807,7,55,3,True,,-0.12431479143187651,0.4574071651483977,m2_20260926T165115Z_1ffdde7
L1,object,FLAT,2019,development,0.7636614427131543,0.6479386771789543,0.8822051399694808,7,55,3,True,,1.1728592113465615,0.3580395616650902,m2_20260926T165115Z_1ffdde7
z_sensitivity,object,FLAT,2019,development,0.7742426716408736,0.6319469248626517,0.9210278147194774,7,55,3,True,,1.2324246996538555,0.4887376219090233,m2_20260926T165115Z_1ffdde7
rf_F1_wf,object,FLAT,2019,development,0.709770931357231,0.5287943555772864,0.923838641140366,7,55,3,True,,0.8942717830355373,0.6072504924852661,m2_20260926T165115Z_1ffdde7
logit_F1_wf,object,FLAT,2019,development,0.713008431601702,0.5079762075821262,0.9322980577401654,7,55,3,True,,0.9100404089477843,0.6608871853250947,m2_20260926T165115Z_1ffdde7
slope_neg,cell_gate,URBAN,2019,development,0.7756626084693521,0.4004,0.8064,51,51,3,True,,1.2405665118918072,0.46699440798438685,m2_20260926T165115Z_1ffdde7
slope_neg,cluster_gate,URBAN,2019,development,0.6413,0.4004,0.8064,3,51,3,True,,0.5810109816165803,0.46699440798438685,m2_20260926T165115Z_1ffdde7
relelev_neg,cell_gate,URBAN,2019,development,0.4344995567700327,0.3848,0.7601,51,51,3,True,,-0.26351615472712997,0.41389830270451894,m2_20260926T165115Z_1ffdde7
relelev_neg,cluster_gate,URBAN,2019,development,0.5652,0.3848,0.7601,3,51,3,True,,0.26229349556331805,0.41389830270451894,m2_20260926T165115Z_1ffdde7
twi,cell_gate,URBAN,2019,development,0.7063072844235164,0.1521,0.735,51,51,3,True,,0.8775163542216922,0.6985753819639544,m2_20260926T165115Z_1ffdde7
twi,cluster_gate,URBAN,2019,development,0.5328,0.1521,0.735,3,51,3,True,,0.13138868771216228,0.6985753819639544,m2_20260926T165115Z_1ffdde7
impervious,cell_gate,URBAN,2019,development,0.617983547628923,0.3402,0.632,51,51,3,True,,0.4809981584302848,0.3069468480802222,m2_20260926T165115Z_1ffdde7
impervious,cluster_gate,URBAN,2019,development,0.5239,0.3402,0.632,3,51,3,True,,0.09567291021370106,0.3069468480802222,m2_20260926T165115Z_1ffdde7
hand_neg,cell_gate,URBAN,2019,development,0.711536584770781,0.0594,0.7499,51,51,3,True,,0.9028585678122985,0.9847892104180728,m2_20260926T165115Z_1ffdde7
hand_neg,cluster_gate,URBAN,2019,development,0.4873,0.0594,0.7499,3,51,3,True,,-0.050810928940194344,0.9847892104180728,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cell_gate,URBAN,2019,development,0.8169999024080806,0.1949,0.8497,51,51,3,True,,1.4961522892779864,0.8037724062522432,m2_20260926T165115Z_1ffdde7
hand_acc_neg,cluster_gate,URBAN,2019,development,0.6055,0.1949,0.8497,3,51,3,True,,0.42843542270721824,0.8037724062522432,m2_20260926T165115Z_1ffdde7
L1,cell_gate,URBAN,2019,development,0.7638661852131977,0.2473,0.7937,51,51,3,True,,1.1739939674377813,0.6276744682403262,m2_20260926T165115Z_1ffdde7
