score,unit,stratum,storm,metric,value,ci_lo,ci_hi,n_units,test_event,role,year,n_polygons,train_events,run_id
relelev_neg,object,ALL,ALL,observed-label_auc,0.5563961540067531,0.4732672416310238,0.6376565952124572,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,object,ALL,ALL,observed-label_auc,0.6329208635597274,0.4641251381017225,0.7960418817428849,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,object,ALL,ALL,observed-label_auc,0.8439607916071111,0.7631956656290686,0.9085993357818886,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,object,ALL,ALL,observed-label_auc,0.765753012411581,0.6626513662431257,0.865417450762261,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,object,ALL,ALL,observed-label_auc,0.7962460003055569,0.66303175004392,0.905184976445583,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,object,ALL,ALL,observed-label_auc,0.6187226728235721,0.4573048920959661,0.7937501797208806,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,object,ALL,ALL,observed-label_auc,0.7812857409371193,0.6713222213725453,0.890073832971624,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,object,ALL,ALL,observed-label_auc,0.8001912048337092,0.6885566928901844,0.9068976867310978,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,object,ALL,ALL,observed-label_auc,0.7555302422207818,0.6036560259354344,0.8977364100138541,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,object,FLAT,ALL,capture_0.2,0.22112501157446188,,,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,object,FLAT,ALL,capture_0.2,0.25,,,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,object,FLAT,ALL,capture_0.2,0.07614684775401177,,,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,object,FLAT,ALL,capture_0.2,0.1847965908814838,,,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,object,FLAT,ALL,capture_0.2,0.0,,,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,object,FLAT,ALL,capture_0.2,0.2676763036064651,,,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,object,FLAT,ALL,capture_0.2,0.0,,,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,object,FLAT,ALL,capture_0.2,0.25,,,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,object,FLAT,ALL,capture_0.2,0.29689326138213334,,,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cell_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cluster_gate,FLAT,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cell_gate,FLAT,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,object,FLAT,ALL,capture_0.2,0.28328778521044673,,,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,object,FLAT,ALL,observed-label_auc,0.40940786230602155,0.16674440714688157,0.6633564615413964,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,object,FLAT,ALL,observed-label_auc,0.6350942093547192,0.4442967024969707,0.7859479104059626,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,object,FLAT,ALL,observed-label_auc,0.37002531088064133,0.2537436656086281,0.4863069561526545,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,object,FLAT,ALL,observed-label_auc,0.717101297119948,0.6579278029466311,0.7744050515445493,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,object,FLAT,ALL,observed-label_auc,0.5174996765444704,0.3512538907454053,0.6837454623435355,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,object,FLAT,ALL,observed-label_auc,0.6028158134274642,0.4459670193367169,0.7828505320457536,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,object,FLAT,ALL,observed-label_auc,0.45330161503313826,0.3120709150198109,0.5945323150464655,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,object,FLAT,ALL,observed-label_auc,0.542397558375227,0.3940453008066817,0.7547588342730475,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,object,FLAT,ALL,observed-label_auc,0.5351224307638809,0.23583685290936438,0.7611665018517386,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,object,FLAT,ALL,observed-label_auc,0.4980950526448321,0.2137214245972543,0.7463566024309671,4,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,object,URBAN,ALL,capture_0.2,0.17296091463207244,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,object,URBAN,ALL,capture_0.2,0.4,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,object,URBAN,ALL,capture_0.2,0.03276115292117934,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,object,URBAN,ALL,capture_0.2,0.0,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,object,URBAN,ALL,capture_0.2,0.4,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,object,URBAN,ALL,capture_0.2,0.42615635049429434,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,object,URBAN,ALL,capture_0.2,0.0,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,object,URBAN,ALL,capture_0.2,0.0,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,object,URBAN,ALL,capture_0.2,0.08686916844479552,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cell_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cluster_gate,URBAN,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cell_gate,URBAN,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,object,URBAN,ALL,capture_0.2,0.0,,,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,object,URBAN,ALL,observed-label_auc,0.44950299884505257,0.17636396043003394,0.7226420372600711,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,object,URBAN,ALL,observed-label_auc,0.6598542132741831,0.45057137585852336,0.8207524435278855,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,object,URBAN,ALL,observed-label_auc,0.3938552828443117,0.21125411369592778,0.5544438956202169,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,object,URBAN,ALL,observed-label_auc,0.3112703295174804,0.11758100682580874,0.5795818155115862,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,object,URBAN,ALL,observed-label_auc,0.6144514517144872,0.43721685161996876,0.7916860518090055,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,object,URBAN,ALL,observed-label_auc,0.6724956125612748,0.4895312160809427,0.8547963946753235,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,object,URBAN,ALL,observed-label_auc,0.20876187708960212,0.07633271056922934,0.3411910436099749,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,object,URBAN,ALL,observed-label_auc,0.3623450548335691,0.17021880054763622,0.5736414107900372,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,object,URBAN,ALL,observed-label_auc,0.4687638070236663,0.21637537240707433,0.7211522416402584,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,object,URBAN,ALL,observed-label_auc,0.4188909891746583,0.19042583125819318,0.6589615559627109,5,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
slope_neg,object,AGRI,ALL,capture_0.2,1.0,,,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
relelev_neg,object,AGRI,ALL,capture_0.2,0.0,,,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
twi,object,AGRI,ALL,capture_0.2,1.0,,,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
impervious,object,AGRI,ALL,capture_0.2,1.0,,,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_neg,object,AGRI,ALL,capture_0.2,0.0,,,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
hand_acc_neg,object,AGRI,ALL,capture_0.2,1.0,,,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
L1,object,AGRI,ALL,capture_0.2,1.0,,,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
z_sensitivity,object,AGRI,ALL,capture_0.2,1.0,,,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,cell_gate,AGRI,ALL,capture_0.2,0.0,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
rf_F1_wf,object,AGRI,ALL,capture_0.2,1.0,,,1,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cell_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
logit_F1_wf,cluster_gate,AGRI,ALL,observed-label_auc,,,,0,2024-07-24,holdout,2024,5,"[2006, 2012, 2014, 2016, 2019]",m1_20260926T160821Z_a181f6c
