block,dist,median,shape,beta,n_obj,n_events,counts,upsilon,mu0,tau,delta_star,object_auc_limit,top10_share_theory,neff_ratio_theory,scenario_no,rule,n_replicates,n_evaluable,gap_median,gap_median_lo,gap_median_hi,gap_mean,gap_sd,p10,p_pos10,p_neg10,class,cell_auc_median,object_auc_median,capture_median,object_capture_median,term_size_weight_median,term_within_object_median,term_erasure_median,n_eff_median,n_survive_median,n_K_median,top10_share_median,max_event_share_median,sd_A_median,rho_wA_median,concentration_factor_median,n_pos_cells_median,n_polygons_median,erased_frac_median,erasure_median_lo,erasure_median_hi,grid_pass_rate,object_pass_rate,unit_flip_rate,auc_unit_flip_rate,rule_flip_rate,B_n,B_max_event_share_median,B_v1_auc_median,B_v2_auc_median,B_v1_minus_v2_auc_median,B_p_abs_v1_v2_ge_01,B_v1_pass_rate,B_v2_pass_rate,B_v1_v2_flip_rate,B_n_events_used_median
A,lognormal,5000.0,0.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.21723908042730522,0.7788007830714049,5,f50,200,200,-0.005549033235138667,-0.012295140637952229,-0.0010298847400073141,-0.003941019656894017,0.04351257755046975,0.035,0.01,0.025,없음,0.736571081885931,0.736128074019105,0.5384615384615384,0.5305553451015657,0.0009056957744371097,-0.0036657020914859784,-0.004312849976687627,32.026808069162115,34.0,200.0,0.625,1.0,0.2552393148316527,0.02988303945379637,0.24303112247975053,35.0,200.0,0.83,-0.01011877338256928,0.004907873340708191,0.63,0.855,0.335,0.2,0.275,,,,,,,,,,
A,lognormal,5000.0,0.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.21723908042730522,0.7788007830714049,5,rep_point,200,200,-0.002814600388460542,-0.0033004429401154445,-0.0024227793702991107,-0.0029443230982883015,0.002193179132427192,0.0,0.0,0.0,없음,0.7328623743718592,0.736128074019105,0.53,0.5305553451015657,-9.872608725536303e-07,-0.0027453442622715207,0.0,199.61381932860502,200.0,200.0,0.10168843957858509,1.0,0.2619590292222551,-0.00015421139639162533,0.04396973121708395,200.0,200.0,0.0,0.0,0.0,0.825,0.855,0.05,0.015,0.09,,,,,,,,,,
A,lognormal,5000.0,0.5,0.0,200,1,equal,0.0,0.95,0.5,0.0,0.7367420049605218,0.21723908042730522,0.7788007830714049,5,soft,200,200,-0.003107774066129443,-0.0047153314492732745,-0.0017914152116599302,-0.0026329077239196043,0.009512106892836705,0.0,0.0,0.0,없음,0.7352492955499195,0.736128074019105,0.5332110184988579,0.5305553451015657,9.323809135264316e-05,-0.003270092658466728,0.0,156.84047811848066,200.0,200.0,0.21550646104143517,1.0,0.2582440611603009,0.0007504805037707531,0.5245769760447071,666.5,200.0,0.0,0.0,0.0,0.785,0.855,0.11,0.035,0.06,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,30,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,6,any,200,200,0.02201815332979873,0.018002269946372107,0.024453657262347495,0.02193707021208561,0.01799561965513506,0.0,0.0,0.0,없음,0.7493539820695132,0.7311414317259213,0.5694036697247706,0.536106817676467,0.019245736106314304,0.00035425321713056235,0.0,26.7304449143981,30.0,30.0,0.1588785046728972,1.0,0.2656212996208464,0.2333257642923744,0.3497365579547724,102.0,30.0,0.0,0.0,0.0,0.755,0.595,0.17,0.165,0.08,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,30,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,6,center,200,200,0.04123641469769218,0.03123417741767287,0.05030969739376945,0.045424438544380566,0.05110304046502925,0.165,0.165,0.0,가끔,0.7843247946912599,0.7311414317259213,0.6190476190476191,0.536106817676467,0.007838911832262485,-0.0009005577635594064,0.033956671478479306,15.210526315789474,16.0,30.0,0.26006441223832527,1.0,0.2481459482541764,0.1687600604214442,0.2439029573418149,17.0,30.0,0.4666666666666667,0.024414144982016883,0.04480887980242654,0.8,0.595,0.265,0.2,0.175,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,30,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,6,f01,200,200,0.023630074539534363,0.019512944313449854,0.027279917211128768,0.02231841241167451,0.01947262239740094,0.0,0.0,0.0,없음,0.7545663824679404,0.7311414317259213,0.5730337078651685,0.536106817676467,0.024010272175402136,-0.00021353215462344144,0.0,26.34013605442177,30.0,30.0,0.16049382716049382,1.0,0.26633464851735134,0.24359974495182507,0.37275498788310746,90.0,30.0,0.0,0.0,0.0,0.74,0.595,0.175,0.16,0.085,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,30,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,6,f10,200,200,0.03325226559526673,0.029252357699848686,0.03697210304460685,0.03150931913021344,0.023257761467887408,0.005,0.005,0.0,없음,0.7636782672594575,0.7311414317259213,0.5934851694915254,0.536106817676467,0.030328907483205825,-0.00043952363981875076,0.0,24.749682708071433,30.0,30.0,0.19098277608915906,1.0,0.27005546920746226,0.2657224878685094,0.4448782605013046,55.0,30.0,0.0,0.0,0.0,0.805,0.595,0.21,0.17,0.0,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,30,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,6,f25,200,200,0.06471549096435741,0.05315538050370405,0.07460572137015153,0.061844550327347515,0.039439444285144475,0.155,0.155,0.0,가끔,0.7922544124051707,0.7311414317259213,0.6394444444444445,0.536106817676467,0.015506455902892291,-4.46880442430686e-05,0.041520373496054974,18.615384615384613,21.0,30.0,0.24242424242424243,1.0,0.24665114265627947,0.18215781072163112,0.35332697260014256,26.0,30.0,0.30000000000000004,0.03456092810882316,0.05106955921983991,0.87,0.595,0.285,0.225,0.115,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,30,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,6,f50,200,119,0.1317099377339611,0.11873338758332364,0.1561565896163003,0.12999474196296196,0.07613875286461164,0.6722689075630253,0.6722689075630253,0.0,벌어짐,0.8795319297894685,0.7340956260835618,0.8,0.5370889426477855,0.0,-3.513232386653797e-05,0.12856366680023257,5.999999999999999,6.0,30.0,0.5,1.0,0.1437963070049588,0.05076884958917919,1.4901161193847656e-08,7.0,30.0,0.8,0.11678751932261766,0.1444957857151108,0.9327731092436975,0.6218487394957983,0.36134453781512604,0.25210084033613445,0.13445378151260504,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,30,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,6,rep_point,200,200,-0.0010860839713613957,-0.00234714465849839,0.0001822344699605738,-0.00091408546625247,0.00543198878799268,0.0,0.0,0.0,없음,0.732142440163456,0.7311414317259213,0.5333333333333333,0.536106817676467,0.0,-0.0009859445269286837,0.0,30.0,30.0,30.0,0.1,1.0,0.2728174546560918,0.011720513137207863,0.0,30.0,30.0,0.0,0.0,0.0,0.625,0.595,0.05,0.035,0.18,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,30,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,6,soft,200,200,0.043716222041607855,0.04155508396441909,0.049469989789191704,0.04572601789803401,0.02419185350649398,0.01,0.01,0.0,없음,0.7757554724443344,0.7311414317259213,0.6161690430468533,0.536106817676467,0.04423927693100177,-0.0005286594770615438,0.0,24.14833422612041,30.0,30.0,0.20760672316170461,1.0,0.2687278847172147,0.3425971220826507,0.4922616488596292,102.0,30.0,0.0,0.0,0.0,0.855,0.595,0.26,0.205,0.08,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,200,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,7,any,200,200,0.020174554330589678,0.01888314416955683,0.021691387958904462,0.02031668557350316,0.007006935720591493,0.0,0.0,0.0,없음,0.748384804968782,0.7263775861047921,0.5615333133422858,0.5312082769457386,0.02033798595572922,-0.00014034031453180607,0.0,176.64208620694444,200.0,200.0,0.16543024256659628,1.0,0.26998993448684633,0.2125445612886046,0.3636385596283156,667.0,200.0,0.0,0.0,0.0,0.96,0.81,0.15,0.055,0.04,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,200,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,7,center,200,200,0.04416707809492065,0.03985991437817138,0.049258091964307305,0.044554551749067334,0.019408533112199977,0.005,0.005,0.0,없음,0.7746854056825829,0.7263775861047921,0.6113807982740022,0.5312082769457386,0.0075985665042552775,-0.003243388164935912,0.040161654534597135,96.48389561905032,104.0,200.0,0.2566712112366809,1.0,0.2597928654008227,0.1062308736743251,0.27648257895058914,112.0,200.0,0.48,0.03549965044228809,0.044072261221974385,0.995,0.81,0.185,0.06,0.005,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,200,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,7,f01,200,200,0.02196163119950334,0.020685148412527776,0.023950255064968062,0.02198969065006624,0.007147358236078181,0.0,0.0,0.0,없음,0.7489722784685733,0.7263775861047921,0.5663796586988281,0.5312082769457386,0.02273074192156377,-0.0005550662845909549,0.0,174.4965077988207,200.0,200.0,0.1631110225784228,1.0,0.27039259406400795,0.21973825768075445,0.38230189416836324,585.5,200.0,0.0,0.0,0.0,0.97,0.81,0.17,0.06,0.03,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,200,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,7,f10,200,200,0.031660621150184365,0.029885911453995218,0.03306880195401529,0.03086558274045543,0.007901147810228553,0.0,0.0,0.0,없음,0.7574504538931195,0.7263775861047921,0.5813639458940787,0.5312082769457386,0.030468656506955683,-0.0019762795205706674,0.002578994849185612,163.26070029190686,198.0,200.0,0.1938810222392312,1.0,0.27187855696717567,0.24151109426810535,0.461218504951854,361.0,200.0,0.010000000000000009,0.0021761349569314747,0.0030370638106838044,1.0,0.81,0.19,0.06,0.0,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,200,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,7,f25,200,200,0.05842862322319847,0.05571833040560126,0.06084538323555466,0.05807245850836873,0.015124947872071352,0.005,0.005,0.0,없음,0.787114068465324,0.7263775861047921,0.626812334082091,0.5312082769457386,0.017534344518326472,-0.0026730413150079513,0.04291517905254211,120.41855116439874,140.0,200.0,0.2557478858350951,1.0,0.25347044388345935,0.1678326343728222,0.40803680212665155,173.0,200.0,0.30000000000000004,0.040726549638823384,0.04501069697426785,1.0,0.81,0.19,0.06,0.0,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,200,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,7,f50,200,200,0.11828656009173327,0.11397619130772352,0.12243322145399971,0.11887334591114863,0.033384172025040446,0.735,0.735,0.0,벌어짐,0.848635729581699,0.7263775861047921,0.7325203252032519,0.5312082769457386,0.0034948014536081984,-0.002562415621563563,0.11779388289572068,32.39277438668119,34.0,200.0,0.6176470588235294,1.0,0.20100250293419414,0.07957424234281227,0.2504064128650796,35.0,200.0,0.83,0.11331040596765851,0.12369320169731701,1.0,0.81,0.19,0.06,0.0,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,200,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,7,rep_point,200,200,-0.003057550558734967,-0.0032943828537751463,-0.0027532246225011603,-0.0030109459653880717,0.0021705134965620434,0.0,0.0,0.0,없음,0.7235502676364407,0.7263775861047921,0.53,0.5312082769457386,0.0,-0.002959111859008823,0.0,199.4994163766657,200.0,200.0,0.10185422207833494,1.0,0.2759224251623999,-2.320776486988142e-16,0.05009188567372065,200.0,200.0,0.0,0.0,0.0,0.81,0.81,0.03,0.015,0.19,,,,,,,,,,
A,lognormal,5000.0,0.5,0.5,200,1,equal,0.0,0.95,0.5,0.05003345336594234,0.7260243075020016,0.21723908042730522,0.7788007830714049,7,soft,200,200,0.0452943793359919,0.04366565789901178,0.0467668418166558,0.04475301778040775,0.008788104608795505,0.0,0.0,0.0,없음,0.7707535942658608,0.7263775861047921,0.6049104857041849,0.5312082769457386,0.048564483260963964,-0.003408734332567054,0.0,156.80226742667605,200.0,200.0,0.2159592872067,1.0,0.27207120463128953,0.3372541537449282,0.5248730786005302,667.0,200.0,0.0,0.0,0.0,1.0,0.81,0.19,0.06,0.0,,,,,,,,,,
A,lognormal,5000.0,0.5,1.0,30,1,equal,0.0,0.95,0.5,0.08850142593097321,0.700891117754484,0.21723908042730522,0.7788007830714049,8,any,200,200,0.03662490926670592,0.034725851442769184,0.039194971733584216,0.037782902026965,0.019851153734324573,0.0,0.0,0.0,없음,0.7369127168334644,0.6983696487695064,0.5729166666666666,0.5173541961097852,0.03537629609517634,0.0010808474710525262,0.0,26.69666397632499,30.0,30.0,0.16161616161616163,1.0,0.30709757745480426,0.3453234571013649,0.35176114672665576,101.0,30.0,0.0,0.0,0.0,0.705,0.44,0.275,0.255,0.135,,,,,,,,,,
A,lognormal,5000.0,0.5,1.0,30,1,equal,0.0,0.95,0.5,0.08850142593097321,0.700891117754484,0.21723908042730522,0.7788007830714049,8,center,200,200,0.08750725365423634,0.0794212580281396,0.09897136122191963,0.08844598967419966,0.0549428554955817,0.41,0.41,0.0,가끔,0.7855819256612144,0.6983696487695064,0.6470588235294118,0.5173541961097852,0.010992406807037225,-0.0010585930968665114,0.07614635735106201,14.440000000000001,15.0,30.0,0.2631578947368421,1.0,0.27418050666466776,0.21236226742193573,0.2474358296526969,17.0,30.0,0.5,0.06553400326330872,0.08792005479340881,0.885,0.44,0.465,0.44,0.195,,,,,,,,,,
A,lognormal,5000.0,0.5,1.0,30,1,equal,0.0,0.95,0.5,0.08850142593097321,0.700891117754484,0.21723908042730522,0.7788007830714049,8,f01,200,200,0.03993223509546601,0.03665723243960095,0.043771970748862854,0.041336989745749175,0.01898112605972408,0.0,0.0,0.0,없음,0.7411061136624844,0.6983696487695064,0.577816420320457,0.5173541961097852,0.04003172973727831,0.0008518636187571094,0.0,26.426567317574516,30.0,30.0,0.16018867924528302,1.0,0.30724108975397135,0.3623392583827202,0.3677240146192756,88.5,30.0,0.0,0.0,0.0,0.725,0.44,0.285,0.27,0.105,,,,,,,,,,
A,lognormal,5000.0,0.5,1.0,30,1,equal,0.0,0.95,0.5,0.08850142593097321,0.700891117754484,0.21723908042730522,0.7788007830714049,8,f10,200,200,0.05744140169355677,0.05281385304564701,0.0612880461121974,0.057978648492790566,0.02631177667122782,0.07,0.07,0.0,없음,0.7564447589956459,0.6983696487695064,0.6017241379310345,0.5173541961097852,0.05266222731765957,-0.0007073637071887684,0.0,24.743935718617344,30.0,30.0,0.19230769230769232,1.0,0.3065360488423338,0.3936048799143012,0.4494470717406569,54.0,30.0,0.0,0.0,0.0,0.82,0.44,0.38,0.37,0.0,,,,,,,,,,
A,lognormal,5000.0,0.5,1.0,30,1,equal,0.0,0.95,0.5,0.08850142593097321,0.700891117754484,0.21723908042730522,0.7788007830714049,8,f25,200,200,0.10754947268103526,0.10193690412111167,0.12049093778349085,0.11035863582087231,0.045028043050140326,0.605,0.605,0.0,벌어짐,0.8049230955966706,0.6983696487695064,0.6785714285714286,0.5173541961097852,0.025937969425576468,-0.0006699474437222852,0.08297398746387796,18.666666666666668,21.0,30.0,0.25,1.0,0.2593577345112531,0.27380583936865355,0.3535533905932738,26.0,30.0,0.30000000000000004,0.07478040629996674,0.0935071786078997,0.96,0.44,0.52,0.49,0.16,,,,,,,,,,
A,lognormal,5000.0,0.5,1.0,30,1,equal,0.0,0.95,0.5,0.08850142593097321,0.700891117754484,0.21723908042730522,0.7788007830714049,8,f50,200,120,0.21079379398261572,0.19460309371069873,0.2253806617961922,0.21596691580702973,0.06795552381291353,0.975,0.975,0.0,벌어짐,0.9262811085933425,0.7028725253312739,0.8571428571428571,0.5273393713278152,0.0,-0.00011217648880890163,0.20788649994223962,5.999999999999999,6.0,30.0,0.5,1.0,0.10329944647023176,0.23110525023183873,1.4901161193847656e-08,6.0,30.0,0.8,0.1983167459711238,0.22141438231942623,1.0,0.48333333333333334,0.5166666666666667,0.4666666666666667,0.125,,,,,,,,,,
A,lognormal,5000.0,0.5,1.0,30,1,equal,0.0,0.95,0.5,0.08850142593097321,0.700891117754484,0.21723908042730522,0.7788007830714049,8,rep_point,200,200,-0.0007344654127867112,-0.001619836418337517,0.00028425069235482603,-0.0008929760932123231,0.005560821183303223,0.0,0.0,0.0,없음,0.696096238845801,0.6983696487695064,0.5,0.5173541961097852,0.0,-0.0007344654127866557,0.0,30.0,30.0,30.0,0.1,1.0,0.3112978621171074,-0.017233848248756213,0.0,30.0,30.0,0.0,0.0,0.0,0.455,0.44,0.065,0.04,0.365,,,,,,,,,,
A,lognormal,5000.0,0.5,1.0,30,1,equal,0.0,0.95,0.5,0.08850142593097321,0.700891117754484,0.21723908042730522,0.7788007830714049,8,soft,200,200,0.08552167377221104,0.07971980514461596,0.09014058511289691,0.08548297546553162,0.025250250310733132,0.265,0.265,0.0,가끔,0.7826648674640228,0.6983696487695064,0.6435396190110593,0.5173541961097852,0.08589236947983198,-0.00047125997465324865,0.0,24.079465719346665,30.0,30.0,0.20623426733222228,1.0,0.3080866542393352,0.5538026790397509,0.49585763671804906,101.0,30.0,0.0,0.0,0.0,0.93,0.44,0.49,0.45,0.12,,,,,,,,,,
A,lognormal,5000.0,0.5,1.0,200,1,equal,0.0,0.95,0.5,0.08850142593097321,0.700891117754484,0.21723908042730522,0.7788007830714049,9,any,200,200,0.03779202961813499,0.036265620580731905,0.03905941665764523,0.03810232244796898,0.008464590410386724,0.0,0.0,0.0,없음,0.7403292330351439,0.7032974873781956,0.5759683549324621,0.5189597398944683,0.03803244703296094,-0.0006310477577327056,0.0,176.5001667797279,200.0,200.0,0.16576351931383046,1.0,0.3064594604247973,0.3483240475394181,0.36488820849390835,669.0,200.0,0.0,0.0,0.0,0.97,0.54,0.43,0.41,0.025,,,,,,,,,,
A,lognormal,5000.0,0.5,1.0,200,1,equal,0.0,0.95,0.5,0.08850142593097321,0.700891117754484,0.21723908042730522,0.7788007830714049,9,center,200,200,0.08449761414728874,0.07998656412923533,0.08922873677566057,0.08321456961910777,0.021123127356428652,0.245,0.245,0.0,가끔,0.7874452556225895,0.7032974873781956,0.6451612903225806,0.5189597398944683,0.013789799397053937,-0.002863506171132013,0.0727736373907567,96.52963771032444,105.0,200.0,0.2630692006122558,1.0,0.27277412942623114,0.17696630570853308,0.2834885681308469,113.0,200.0,0.475,0.07089502455877017,0.07794353530774667,0.995,0.54,0.455,0.435,0.01,,,,,,,,,,
A,lognormal,5000.0,0.5,1.0,200,1,equal,0.0,0.95,0.5,0.08850142593097321,0.700891117754484,0.21723908042730522,0.7788007830714049,9,f01,200,200,0.040472524687678424,0.03884475779409269,0.04208541080318884,0.04054719694962436,0.008948760783759559,0.0,0.0,0.0,없음,0.7435120069533679,0.7032974873781956,0.5807560137457045,0.5189597398944683,0.04073921333008468,-0.0009071063477193997,0.0,174.20433325592649,200.0,200.0,0.16358751337935146,1.0,0.30718804706210445,0.34840877584538704,0.3848078281585011,588.5,200.0,0.0,0.0,0.0,0.97,0.54,0.43,0.41,0.025,,,,,,,,,,
A,lognormal,5000.0,0.5,1.0,200,1,equal,0.0,0.95,0.5,0.08850142593097321,0.700891117754484,0.21723908042730522,0.7788007830714049,9,f10,200,200,0.05877818112300803,0.057383928793151795,0.06023671640121131,0.058168190046029106,0.010857107001971256,0.0,0.0,0.0,없음,0.7621109561300263,0.7032974873781956,0.6090538544994274,0.5189597398944683,0.05495631813879248,-0.0015812135966708496,0.004702152351350852,163.2933445245398,198.0,200.0,0.19256728045325777,1.0,0.30611251861263056,0.3880835887542744,0.4590358339948747,363.5,200.0,0.010000000000000009,0.003581816898838519,0.005610420860734822,0.995,0.54,0.455,0.435,0.0,,,,,,,,,,
