rule,size_m,score,metric,role_group,median,n_events
f50,100,slope_neg,object_auc,all,0.8516470605020992,7
f50,100,slope_neg,object_auc,development,0.855174793438586,5
f50,100,slope_neg,object_auc,holdout,0.8352952031216696,2
f50,100,twi,capture_0.2,all,0.7777777777777778,6
f50,100,twi,capture_0.2,development,0.7430555555555556,5
f50,100,twi,capture_0.2,holdout,0.927801724137931,1
f50,100,twi,cell_auc,all,0.8668404701685262,6
f50,100,twi,cell_auc,development,0.8525904265292986,5
f50,100,twi,cell_auc,holdout,0.9051328681503996,1
f50,100,twi,object_auc,all,0.8165237912359887,7
f50,100,twi,object_auc,development,0.8165237912359887,5
f50,100,twi,object_auc,holdout,0.8244593202332386,2
f50,100,z_sensitivity,capture_0.2,all,0.7376271517996871,6
f50,100,z_sensitivity,capture_0.2,development,0.7569444444444444,5
f50,100,z_sensitivity,capture_0.2,holdout,0.1627155172413793,1
f50,100,z_sensitivity,cell_auc,all,0.8601876940023386,6
f50,100,z_sensitivity,cell_auc,development,0.8850386052644013,5
f50,100,z_sensitivity,cell_auc,holdout,0.7235564957762418,1
f50,100,z_sensitivity,object_auc,all,0.8421796304418591,7
f50,100,z_sensitivity,object_auc,development,0.8421796304418591,5
f50,100,z_sensitivity,object_auc,holdout,0.8403949680904017,2
f50,200,L1,capture_0.2,all,0.44015444015444016,6
f50,200,L1,capture_0.2,development,0.5945945945945946,5
f50,200,L1,capture_0.2,holdout,0.00909090909090909,1
f50,200,L1,cell_auc,all,0.7990383274653378,6
f50,200,L1,cell_auc,development,0.804463364938527,5
f50,200,L1,cell_auc,holdout,0.36995393901639034,1
f50,200,L1,object_auc,all,0.7939598506720704,6
f50,200,L1,object_auc,development,0.7963152715281553,5
f50,200,L1,object_auc,holdout,0.7010415305504581,1
f50,200,hand_acc_neg,capture_0.2,all,1.0,6
f50,200,hand_acc_neg,capture_0.2,development,1.0,5
f50,200,hand_acc_neg,capture_0.2,holdout,0.9727272727272728,1
f50,200,hand_acc_neg,cell_auc,all,0.9218607534133583,6
f50,200,hand_acc_neg,cell_auc,development,0.9138263759970062,5
f50,200,hand_acc_neg,cell_auc,holdout,0.9603515689522543,1
f50,200,hand_acc_neg,object_auc,all,0.8518536930401692,6
f50,200,hand_acc_neg,object_auc,development,0.8521893274469577,5
f50,200,hand_acc_neg,object_auc,holdout,0.8515180586333807,1
f50,200,hand_neg,capture_0.2,all,0.9886363636363636,6
f50,200,hand_neg,capture_0.2,development,1.0,5
f50,200,hand_neg,capture_0.2,holdout,0.9772727272727273,1
f50,200,hand_neg,cell_auc,all,0.906950645592943,6
f50,200,hand_neg,cell_auc,development,0.8904075318762145,5
f50,200,hand_neg,cell_auc,holdout,0.9633848215844791,1
f50,200,hand_neg,object_auc,all,0.8617586311489382,6
f50,200,hand_neg,object_auc,development,0.8675688193568496,5
f50,200,hand_neg,object_auc,holdout,0.8506845349630903,1
f50,200,impervious,capture_0.2,all,0.48552123552123555,6
f50,200,impervious,capture_0.2,development,0.7567567567567568,5
f50,200,impervious,capture_0.2,holdout,0.031818181818181815,1
f50,200,impervious,cell_auc,all,0.6842234815559551,6
f50,200,impervious,cell_auc,development,0.8425174634677874,5
f50,200,impervious,cell_auc,holdout,0.3903476046872714,1
f50,200,impervious,object_auc,all,0.7999871720337004,6
f50,200,impervious,object_auc,development,0.8352921752688303,5
f50,200,impervious,object_auc,holdout,0.6445606685157007,1
f50,200,logit_F1_wf,capture_0.2,all,0.8727272727272727,5
f50,200,logit_F1_wf,capture_0.2,development,0.8571428571428572,4
f50,200,logit_F1_wf,capture_0.2,holdout,0.8727272727272727,1
f50,200,logit_F1_wf,cell_auc,all,0.850455263061277,5
f50,200,logit_F1_wf,cell_auc,development,0.8837679483713301,4
f50,200,logit_F1_wf,cell_auc,holdout,0.8502404515486589,1
f50,200,logit_F1_wf,object_auc,all,0.8366318769551897,5
f50,200,logit_F1_wf,object_auc,development,0.8434739139837523,4
f50,200,logit_F1_wf,object_auc,holdout,0.8346709572838009,1
f50,200,relelev_neg,capture_0.2,all,0.013513513513513514,6
f50,200,relelev_neg,capture_0.2,development,0.0,5
f50,200,relelev_neg,capture_0.2,holdout,0.02727272727272727,1
f50,200,relelev_neg,cell_auc,all,0.5413932180063943,6
f50,200,relelev_neg,cell_auc,development,0.5593420714469288,5
f50,200,relelev_neg,cell_auc,holdout,0.43991259739585553,1
f50,200,relelev_neg,object_auc,all,0.6117513790644683,6
f50,200,relelev_neg,object_auc,development,0.604411328642232,5
f50,200,relelev_neg,object_auc,holdout,0.6190914294867046,1
f50,200,rf_F1_wf,capture_0.2,all,0.8928571428571429,5
f50,200,rf_F1_wf,capture_0.2,development,0.9464285714285714,4
f50,200,rf_F1_wf,capture_0.2,holdout,0.7545454545454545,1
f50,200,rf_F1_wf,cell_auc,all,0.9205256708466941,5
f50,200,rf_F1_wf,cell_auc,development,0.92096059949428,4
f50,200,rf_F1_wf,cell_auc,holdout,0.8424236525038582,1
f50,200,rf_F1_wf,object_auc,all,0.8554399562326782,5
f50,200,rf_F1_wf,object_auc,development,0.8824934758336405,4
f50,200,rf_F1_wf,object_auc,holdout,0.8389415079784803,1
f50,200,slope_neg,capture_0.2,all,0.9282094594594594,6
f50,200,slope_neg,capture_0.2,development,0.918918918918919,5
f50,200,slope_neg,capture_0.2,holdout,0.9772727272727273,1
f50,200,slope_neg,cell_auc,all,0.9119893338397606,6
f50,200,slope_neg,cell_auc,development,0.9076972683884131,5
f50,200,slope_neg,cell_auc,holdout,0.9523280618047788,1
f50,200,slope_neg,object_auc,all,0.8309368771954202,6
f50,200,slope_neg,object_auc,development,0.8475731883578613,5
f50,200,slope_neg,object_auc,holdout,0.8143005660329792,1
f50,200,twi,capture_0.2,all,0.8506944444444444,6
f50,200,twi,capture_0.2,development,0.8125,5
f50,200,twi,capture_0.2,holdout,0.9681818181818181,1
f50,200,twi,cell_auc,all,0.9115549703016483,6
f50,200,twi,cell_auc,development,0.903002517080187,5
f50,200,twi,cell_auc,holdout,0.9360062625948002,1
f50,200,twi,object_auc,all,0.8378257015811248,6
f50,200,twi,object_auc,development,0.8451671866939421,5
f50,200,twi,object_auc,holdout,0.8304842164683074,1
f50,200,z_sensitivity,capture_0.2,all,0.7847490347490347,6
f50,200,z_sensitivity,capture_0.2,development,0.7857142857142857,5
f50,200,z_sensitivity,capture_0.2,holdout,0.14545454545454545,1
f50,200,z_sensitivity,cell_auc,all,0.8720289713745611,6
f50,200,z_sensitivity,cell_auc,development,0.898791108294348,5
f50,200,z_sensitivity,cell_auc,holdout,0.7273177971900912,1
f50,200,z_sensitivity,object_auc,all,0.8310008552041224,6
f50,200,z_sensitivity,object_auc,development,0.8542268909599425,5
f50,200,z_sensitivity,object_auc,holdout,0.8077748194483022,1
f50,500,L1,capture_0.2,all,0.0,1
f50,500,L1,capture_0.2,holdout,0.0,1
f50,500,L1,cell_auc,all,0.36149891774891774,1
f50,500,L1,cell_auc,holdout,0.36149891774891774,1
f50,500,L1,object_auc,all,0.7635895226974045,6
f50,500,L1,object_auc,development,0.7749180230418669,5
f50,500,L1,object_auc,holdout,0.6812130373146612,1
f50,500,hand_acc_neg,capture_0.2,all,0.9696969696969697,1
f50,500,hand_acc_neg,capture_0.2,holdout,0.9696969696969697,1
f50,500,hand_acc_neg,cell_auc,all,0.970887445887446,1
f50,500,hand_acc_neg,cell_auc,holdout,0.970887445887446,1
f50,500,hand_acc_neg,object_auc,all,0.8120825457711167,6
f50,500,hand_acc_neg,object_auc,development,0.795559496003917,5
f50,500,hand_acc_neg,object_auc,holdout,0.8286055955383165,1
f50,500,hand_neg,capture_0.2,all,0.9696969696969697,1
f50,500,hand_neg,capture_0.2,holdout,0.9696969696969697,1
f50,500,hand_neg,cell_auc,all,0.9738501082251081,1
f50,500,hand_neg,cell_auc,holdout,0.9738501082251081,1
f50,500,hand_neg,object_auc,all,0.8239956034453233,6
f50,500,hand_neg,object_auc,development,0.8171889536744666,5
f50,500,hand_neg,object_auc,holdout,0.83080225321618,1
f50,500,impervious,capture_0.2,all,0.0,1
f50,500,impervious,capture_0.2,holdout,0.0,1
f50,500,impervious,cell_auc,all,0.4241522366522366,1
f50,500,impervious,cell_auc,holdout,0.4241522366522366,1
f50,500,impervious,object_auc,all,0.8055248235910709,6
f50,500,impervious,object_auc,development,0.812923152758019,5
f50,500,impervious,object_auc,holdout,0.6940292496133267,1
f50,500,logit_F1_wf,capture_0.2,all,0.8787878787878788,1
f50,500,logit_F1_wf,capture_0.2,holdout,0.8787878787878788,1
f50,500,logit_F1_wf,cell_auc,all,0.8623466810966811,1
f50,500,logit_F1_wf,cell_auc,holdout,0.8623466810966811,1
f50,500,logit_F1_wf,object_auc,all,0.835640532902667,5
f50,500,logit_F1_wf,object_auc,development,0.8499231583259571,4
f50,500,logit_F1_wf,object_auc,holdout,0.8352394029697415,1
f50,500,relelev_neg,capture_0.2,all,0.030303030303030304,1
f50,500,relelev_neg,capture_0.2,holdout,0.030303030303030304,1
f50,500,relelev_neg,cell_auc,all,0.4614718614718615,1
f50,500,relelev_neg,cell_auc,holdout,0.4614718614718615,1
f50,500,relelev_neg,object_auc,all,0.6208056688577314,6
f50,500,relelev_neg,object_auc,development,0.6027093746678235,5
f50,500,relelev_neg,object_auc,holdout,0.6389019630476392,1
f50,500,rf_F1_wf,capture_0.2,all,0.696969696969697,1
f50,500,rf_F1_wf,capture_0.2,holdout,0.696969696969697,1
f50,500,rf_F1_wf,cell_auc,all,0.8410714285714286,1
f50,500,rf_F1_wf,cell_auc,holdout,0.8410714285714286,1
f50,500,rf_F1_wf,object_auc,all,0.8457255360234922,5
f50,500,rf_F1_wf,object_auc,development,0.8687428397554903,4
f50,500,rf_F1_wf,object_auc,holdout,0.8327484495623799,1
f50,500,slope_neg,capture_0.2,all,0.9696969696969697,1
f50,500,slope_neg,capture_0.2,holdout,0.9696969696969697,1
f50,500,slope_neg,cell_auc,all,0.9663329725829727,1
f50,500,slope_neg,cell_auc,holdout,0.9663329725829727,1
f50,500,slope_neg,object_auc,all,0.7921734656462838,6
f50,500,slope_neg,object_auc,development,0.7779534685693233,5
f50,500,slope_neg,object_auc,holdout,0.8063934627232443,1
f50,500,twi,capture_0.2,all,1.0,1
f50,500,twi,capture_0.2,holdout,1.0,1
f50,500,twi,cell_auc,all,0.9696789321789322,1
f50,500,twi,cell_auc,holdout,0.9696789321789322,1
f50,500,twi,object_auc,all,0.8205984572136289,6
f50,500,twi,object_auc,development,0.802451956928654,5
f50,500,twi,object_auc,holdout,0.8387449574986039,1
f50,500,z_sensitivity,capture_0.2,all,0.30303030303030304,1
f50,500,z_sensitivity,capture_0.2,holdout,0.30303030303030304,1
f50,500,z_sensitivity,cell_auc,all,0.7633116883116884,1
f50,500,z_sensitivity,cell_auc,holdout,0.7633116883116884,1
f50,500,z_sensitivity,object_auc,all,0.8231345065000026,6
f50,500,z_sensitivity,object_auc,development,0.8387985994435004,5
f50,500,z_sensitivity,object_auc,holdout,0.807470413556505,1
f50,1000,L1,capture_0.2,all,0.0,1
f50,1000,L1,capture_0.2,holdout,0.0,1
f50,1000,L1,cell_auc,all,0.3407181054239878,1
f50,1000,L1,cell_auc,holdout,0.3407181054239878,1
f50,1000,L1,object_auc,all,0.6523469359905595,1
f50,1000,L1,object_auc,holdout,0.6523469359905595,1
f50,1000,hand_acc_neg,capture_0.2,all,1.0,1
f50,1000,hand_acc_neg,capture_0.2,holdout,1.0,1
f50,1000,hand_acc_neg,cell_auc,all,0.9725744843391902,1
f50,1000,hand_acc_neg,cell_auc,holdout,0.9725744843391902,1
f50,1000,hand_acc_neg,object_auc,all,0.7780225326447692,1
f50,1000,hand_acc_neg,object_auc,holdout,0.7780225326447692,1
f50,1000,hand_neg,capture_0.2,all,1.0,1
f50,1000,hand_neg,capture_0.2,holdout,1.0,1
f50,1000,hand_neg,cell_auc,all,0.9792207792207792,1
f50,1000,hand_neg,cell_auc,holdout,0.9792207792207792,1
f50,1000,hand_neg,object_auc,all,0.7846281425429756,1
f50,1000,hand_neg,object_auc,holdout,0.7846281425429756,1
f50,1000,impervious,capture_0.2,all,0.0,1
f50,1000,impervious,capture_0.2,holdout,0.0,1
f50,1000,impervious,cell_auc,all,0.46302521008403363,1
f50,1000,impervious,cell_auc,holdout,0.46302521008403363,1
f50,1000,impervious,object_auc,all,0.7272847947537726,1
f50,1000,impervious,object_auc,holdout,0.7272847947537726,1
f50,1000,logit_F1_wf,capture_0.2,all,1.0,1
f50,1000,logit_F1_wf,capture_0.2,holdout,1.0,1
f50,1000,logit_F1_wf,cell_auc,all,0.8637127578304049,1
f50,1000,logit_F1_wf,cell_auc,holdout,0.8637127578304049,1
f50,1000,logit_F1_wf,object_auc,all,0.8253531627859534,1
f50,1000,logit_F1_wf,object_auc,holdout,0.8253531627859534,1
f50,1000,relelev_neg,capture_0.2,all,0.0,1
f50,1000,relelev_neg,capture_0.2,holdout,0.0,1
f50,1000,relelev_neg,cell_auc,all,0.5142857142857142,1
f50,1000,relelev_neg,cell_auc,holdout,0.5142857142857142,1
f50,1000,relelev_neg,object_auc,all,0.6485145155221097,1
f50,1000,relelev_neg,object_auc,holdout,0.6485145155221097,1
f50,1000,rf_F1_wf,capture_0.2,all,0.8571428571428571,1
f50,1000,rf_F1_wf,capture_0.2,holdout,0.8571428571428571,1
f50,1000,rf_F1_wf,cell_auc,all,0.8475171886936594,1
f50,1000,rf_F1_wf,cell_auc,holdout,0.8475171886936594,1
f50,1000,rf_F1_wf,object_auc,all,0.826531229196669,1
f50,1000,rf_F1_wf,object_auc,holdout,0.826531229196669,1
f50,1000,slope_neg,capture_0.2,all,1.0,1
f50,1000,slope_neg,capture_0.2,holdout,1.0,1
f50,1000,slope_neg,cell_auc,all,0.9776928953399542,1
f50,1000,slope_neg,cell_auc,holdout,0.9776928953399542,1
f50,1000,slope_neg,object_auc,all,0.7675557492008833,1
f50,1000,slope_neg,object_auc,holdout,0.7675557492008833,1
f50,1000,twi,capture_0.2,all,1.0,1
f50,1000,twi,capture_0.2,holdout,1.0,1
f50,1000,twi,cell_auc,all,0.9786860198624904,1
f50,1000,twi,cell_auc,holdout,0.9786860198624904,1
f50,1000,twi,object_auc,all,0.8111937447593727,1
f50,1000,twi,object_auc,holdout,0.8111937447593727,1
f50,1000,z_sensitivity,capture_0.2,all,0.42857142857142855,1
f50,1000,z_sensitivity,capture_0.2,holdout,0.42857142857142855,1
f50,1000,z_sensitivity,cell_auc,all,0.7889992360580597,1
f50,1000,z_sensitivity,cell_auc,holdout,0.7889992360580597,1
f50,1000,z_sensitivity,object_auc,all,0.8027020144766385,1
f50,1000,z_sensitivity,object_auc,holdout,0.8027020144766385,1
rep_point,100,L1,capture_0.2,all,0.6296296296296297,9
rep_point,100,L1,capture_0.2,development,0.6318879855465221,6
rep_point,100,L1,capture_0.2,holdout,0.4,3
rep_point,100,L1,cell_auc,all,0.8039546638383619,9
rep_point,100,L1,cell_auc,development,0.8073823521862871,6
rep_point,100,L1,cell_auc,holdout,0.6881644525416174,3
rep_point,100,L1,object_auc,all,0.7948866693077021,10
rep_point,100,L1,object_auc,development,0.7952064623921147,6
rep_point,100,L1,object_auc,holdout,0.7548738052727366,4
rep_point,100,hand_acc_neg,capture_0.2,all,0.6705882352941176,9
rep_point,100,hand_acc_neg,capture_0.2,development,0.8544973544973544,6
rep_point,100,hand_acc_neg,capture_0.2,holdout,0.6,3
rep_point,100,hand_acc_neg,cell_auc,all,0.8434373020775504,9
rep_point,100,hand_acc_neg,cell_auc,development,0.8602055371591318,6
rep_point,100,hand_acc_neg,cell_auc,holdout,0.7783924663439221,3
rep_point,100,hand_acc_neg,object_auc,all,0.8472950558209973,10
rep_point,100,hand_acc_neg,object_auc,development,0.8638788603051771,6
rep_point,100,hand_acc_neg,object_auc,holdout,0.8084306184378756,4
rep_point,100,hand_neg,capture_0.2,all,0.8148148148148148,9
rep_point,100,hand_neg,capture_0.2,development,0.8432055749128919,6
rep_point,100,hand_neg,capture_0.2,holdout,0.4,3
rep_point,100,hand_neg,cell_auc,all,0.8378152880187034,9
rep_point,100,hand_neg,cell_auc,development,0.8587502781010159,6
rep_point,100,hand_neg,cell_auc,holdout,0.7426752437164269,3
rep_point,100,hand_neg,object_auc,all,0.8451100700330114,10
rep_point,100,hand_neg,object_auc,development,0.8706389778916175,6
rep_point,100,hand_neg,object_auc,holdout,0.7807163413880116,4
rep_point,100,impervious,capture_0.2,all,0.5925925925925926,9
rep_point,100,impervious,capture_0.2,development,0.5158084914182475,6
rep_point,100,impervious,capture_0.2,holdout,0.6,3
rep_point,100,impervious,cell_auc,all,0.7811041973474144,9
rep_point,100,impervious,cell_auc,development,0.7329456949845692,6
rep_point,100,impervious,cell_auc,holdout,0.8620783871609523,3
rep_point,100,impervious,object_auc,all,0.8213015515822231,10
rep_point,100,impervious,object_auc,development,0.7536208856813315,6
rep_point,100,impervious,object_auc,holdout,0.8545226494845968,4
rep_point,100,logit_F1_wf,capture_0.2,all,0.6147058823529412,8
rep_point,100,logit_F1_wf,capture_0.2,development,0.7142857142857143,5
rep_point,100,logit_F1_wf,capture_0.2,holdout,0.6,3
rep_point,100,logit_F1_wf,cell_auc,all,0.8245496181684302,8
rep_point,100,logit_F1_wf,cell_auc,development,0.8326134789340722,5
rep_point,100,logit_F1_wf,cell_auc,holdout,0.8164857574027883,3
rep_point,100,logit_F1_wf,object_auc,all,0.8445551422331852,9
rep_point,100,logit_F1_wf,object_auc,development,0.8445551422331852,5
rep_point,100,logit_F1_wf,object_auc,holdout,0.8474474505359586,4
rep_point,100,relelev_neg,capture_0.2,all,0.0,9
rep_point,100,relelev_neg,capture_0.2,development,0.0,6
rep_point,100,relelev_neg,capture_0.2,holdout,0.0,3
rep_point,100,relelev_neg,cell_auc,all,0.5874845812056503,9
rep_point,100,relelev_neg,cell_auc,development,0.5750777578662861,6
rep_point,100,relelev_neg,cell_auc,holdout,0.6126109158432257,3
rep_point,100,relelev_neg,object_auc,all,0.5782050487635916,10
rep_point,100,relelev_neg,object_auc,development,0.5777108419909124,6
rep_point,100,relelev_neg,object_auc,holdout,0.5867154354161053,4
rep_point,100,rf_F1_wf,capture_0.2,all,0.6029411764705882,8
rep_point,100,rf_F1_wf,capture_0.2,development,0.8095238095238095,5
rep_point,100,rf_F1_wf,capture_0.2,holdout,0.6,3
rep_point,100,rf_F1_wf,cell_auc,all,0.8301407400153209,8
rep_point,100,rf_F1_wf,cell_auc,development,0.8375735881539654,5
rep_point,100,rf_F1_wf,cell_auc,holdout,0.8227078918766763,3
rep_point,100,rf_F1_wf,object_auc,all,0.8559792627169518,9
rep_point,100,rf_F1_wf,object_auc,development,0.8559792627169518,5
rep_point,100,rf_F1_wf,object_auc,holdout,0.8500220255188482,4
rep_point,100,slope_neg,capture_0.2,all,0.5764705882352941,9
rep_point,100,slope_neg,capture_0.2,development,0.6904761904761905,6
rep_point,100,slope_neg,capture_0.2,holdout,0.2,3
rep_point,100,slope_neg,cell_auc,all,0.8045744422985198,9
rep_point,100,slope_neg,cell_auc,development,0.8621713223924891,6
rep_point,100,slope_neg,cell_auc,holdout,0.7520843557265071,3
rep_point,100,slope_neg,object_auc,all,0.8352952031216696,10
rep_point,100,slope_neg,object_auc,development,0.8673775317541229,6
rep_point,100,slope_neg,object_auc,holdout,0.7955574450454055,4
rep_point,100,twi,capture_0.2,all,0.611764705882353,9
rep_point,100,twi,capture_0.2,development,0.6944444444444444,6
rep_point,100,twi,capture_0.2,holdout,0.6,3
rep_point,100,twi,cell_auc,all,0.8039224026710244,9
rep_point,100,twi,cell_auc,development,0.8304239328598237,6
rep_point,100,twi,cell_auc,holdout,0.7946707341335633,3
rep_point,100,twi,object_auc,all,0.8143855230450059,10
rep_point,100,twi,object_auc,development,0.8181195333295782,6
rep_point,100,twi,object_auc,holdout,0.8103420516159077,4
rep_point,100,z_sensitivity,capture_0.2,all,0.5555555555555556,9
rep_point,100,z_sensitivity,capture_0.2,development,0.6314363143631436,6
rep_point,100,z_sensitivity,capture_0.2,holdout,0.49411764705882355,3
rep_point,100,z_sensitivity,cell_auc,all,0.8222062031250998,9
rep_point,100,z_sensitivity,cell_auc,development,0.8379930549854987,6
rep_point,100,z_sensitivity,cell_auc,holdout,0.7919517401537248,3
rep_point,100,z_sensitivity,object_auc,all,0.8251820623126622,10
rep_point,100,z_sensitivity,object_auc,development,0.825011142412386,6
rep_point,100,z_sensitivity,object_auc,holdout,0.8403949680904017,4
rep_point,200,L1,capture_0.2,all,0.5217391304347826,9
rep_point,200,L1,capture_0.2,development,0.5255754475703325,6
rep_point,200,L1,capture_0.2,holdout,0.4,3
rep_point,200,L1,cell_auc,all,0.7962598865007372,9
rep_point,200,L1,cell_auc,development,0.8042554661110631,6
rep_point,200,L1,cell_auc,holdout,0.6685400421918394,3
rep_point,200,L1,object_auc,all,0.7882355910629937,10
rep_point,200,L1,object_auc,development,0.7939598506720704,6
rep_point,200,L1,object_auc,holdout,0.7429541414302301,4
rep_point,200,hand_acc_neg,capture_0.2,all,0.7058823529411765,9
rep_point,200,hand_acc_neg,capture_0.2,development,0.8,6
rep_point,200,hand_acc_neg,capture_0.2,holdout,0.6,3
rep_point,200,hand_acc_neg,cell_auc,all,0.8399515170472318,9
rep_point,200,hand_acc_neg,cell_auc,development,0.8694567668572282,6
rep_point,200,hand_acc_neg,cell_auc,holdout,0.8184721223944964,3
rep_point,200,hand_acc_neg,object_auc,all,0.8451686548411159,10
rep_point,200,hand_acc_neg,object_auc,development,0.8685913797421358,6
rep_point,200,hand_acc_neg,object_auc,holdout,0.8305977268471314,4
rep_point,200,hand_neg,capture_0.2,all,0.7647058823529411,9
rep_point,200,hand_neg,capture_0.2,development,0.8,6
rep_point,200,hand_neg,capture_0.2,holdout,0.6,3
rep_point,200,hand_neg,cell_auc,all,0.8394309397202734,9
rep_point,200,hand_neg,cell_auc,development,0.8527579391427844,6
rep_point,200,hand_neg,cell_auc,holdout,0.7832939726871342,3
rep_point,200,hand_neg,object_auc,all,0.8533164889520586,10
rep_point,200,hand_neg,object_auc,development,0.8743505977351085,6
rep_point,200,hand_neg,object_auc,holdout,0.8113057138364488,4
rep_point,200,impervious,capture_0.2,all,0.6086956521739131,9
rep_point,200,impervious,capture_0.2,development,0.5837595907928389,6
rep_point,200,impervious,capture_0.2,holdout,1.0,3
rep_point,200,impervious,cell_auc,all,0.8030553197193797,9
rep_point,200,impervious,cell_auc,development,0.7789722131861878,6
rep_point,200,impervious,cell_auc,holdout,0.8932128555293151,3
rep_point,200,impervious,object_auc,all,0.8525823334852382,10
rep_point,200,impervious,object_auc,development,0.7999871720337004,6
rep_point,200,impervious,object_auc,holdout,0.8840885472769805,4
rep_point,200,logit_F1_wf,capture_0.2,all,0.6217267552182164,8
rep_point,200,logit_F1_wf,capture_0.2,development,0.7,5
rep_point,200,logit_F1_wf,capture_0.2,holdout,0.6,3
rep_point,200,logit_F1_wf,cell_auc,all,0.8243267887401433,8
rep_point,200,logit_F1_wf,cell_auc,development,0.8315367794503271,5
rep_point,200,logit_F1_wf,cell_auc,holdout,0.8108750801110873,3
rep_point,200,logit_F1_wf,object_auc,all,0.8387715517241379,9
rep_point,200,logit_F1_wf,object_auc,development,0.8503159510123148,5
rep_point,200,logit_F1_wf,object_auc,holdout,0.8367212545039694,4
rep_point,200,relelev_neg,capture_0.2,all,0.0,9
rep_point,200,relelev_neg,capture_0.2,development,0.0,6
rep_point,200,relelev_neg,capture_0.2,holdout,0.0,3
rep_point,200,relelev_neg,cell_auc,all,0.604025053906972,9
rep_point,200,relelev_neg,cell_auc,development,0.5628803282922102,6
rep_point,200,relelev_neg,cell_auc,holdout,0.6144490359965818,3
rep_point,200,relelev_neg,object_auc,all,0.6022918712176677,10
rep_point,200,relelev_neg,object_auc,development,0.5820275502524085,6
rep_point,200,relelev_neg,object_auc,holdout,0.6024503704167147,4
rep_point,200,rf_F1_wf,capture_0.2,all,0.6846774193548387,8
rep_point,200,rf_F1_wf,capture_0.2,development,0.7647058823529411,5
rep_point,200,rf_F1_wf,capture_0.2,holdout,0.6,3
rep_point,200,rf_F1_wf,cell_auc,all,0.8405021235483086,8
rep_point,200,rf_F1_wf,cell_auc,development,0.8549812027232612,5
rep_point,200,rf_F1_wf,cell_auc,holdout,0.8288838689803881,3
rep_point,200,rf_F1_wf,object_auc,all,0.8581107726309745,9
rep_point,200,rf_F1_wf,object_auc,development,0.8581107726309745,5
rep_point,200,rf_F1_wf,object_auc,holdout,0.8535681164241022,4
rep_point,200,slope_neg,capture_0.2,all,0.5806451612903226,9
rep_point,200,slope_neg,capture_0.2,development,0.8035714285714286,6
rep_point,200,slope_neg,capture_0.2,holdout,0.4,3
rep_point,200,slope_neg,cell_auc,all,0.7936168153172399,9
rep_point,200,slope_neg,cell_auc,development,0.8617232701766293,6
rep_point,200,slope_neg,cell_auc,holdout,0.7712906869288428,3
rep_point,200,slope_neg,object_auc,all,0.8309368771954202,10
rep_point,200,slope_neg,object_auc,development,0.8683566062020786,6
rep_point,200,slope_neg,object_auc,holdout,0.8058410157751102,4
rep_point,200,twi,capture_0.2,all,0.6470588235294118,9
rep_point,200,twi,capture_0.2,development,0.7178571428571429,6
rep_point,200,twi,capture_0.2,holdout,0.4,3
rep_point,200,twi,cell_auc,all,0.8131063407925657,9
rep_point,200,twi,cell_auc,development,0.8565364496362806,6
rep_point,200,twi,cell_auc,holdout,0.7557038710339871,3
rep_point,200,twi,object_auc,all,0.8334313407346566,10
rep_point,200,twi,object_auc,development,0.8580818962793137,6
rep_point,200,twi,object_auc,holdout,0.8024780996134641,4
rep_point,200,z_sensitivity,capture_0.2,all,0.8,9
rep_point,200,z_sensitivity,capture_0.2,development,0.6873401534526854,6
rep_point,200,z_sensitivity,capture_0.2,holdout,0.8,3
rep_point,200,z_sensitivity,cell_auc,all,0.8087202287859153,9
rep_point,200,z_sensitivity,cell_auc,development,0.8374067249853667,6
rep_point,200,z_sensitivity,cell_auc,holdout,0.8059759728924941,3
rep_point,200,z_sensitivity,object_auc,all,0.838831592575668,10
rep_point,200,z_sensitivity,object_auc,development,0.8289934645911844,6
rep_point,200,z_sensitivity,object_auc,holdout,0.8444379163731963,4
rep_point,500,L1,capture_0.2,all,0.3684210526315789,9
rep_point,500,L1,capture_0.2,development,0.4342105263157895,6
rep_point,500,L1,capture_0.2,holdout,0.2905982905982906,3
rep_point,500,L1,cell_auc,all,0.7438461298474401,9
rep_point,500,L1,cell_auc,development,0.7500656679477342,6
rep_point,500,L1,cell_auc,holdout,0.65,3
rep_point,500,L1,object_auc,all,0.7481233819579232,10
rep_point,500,L1,object_auc,development,0.7635895226974045,6
rep_point,500,L1,object_auc,holdout,0.7125993894387825,4
rep_point,500,hand_acc_neg,capture_0.2,all,0.6,9
rep_point,500,hand_acc_neg,capture_0.2,development,0.7230769230769231,6
rep_point,500,hand_acc_neg,capture_0.2,holdout,0.5555555555555556,3
rep_point,500,hand_acc_neg,cell_auc,all,0.7887839433293979,9
rep_point,500,hand_acc_neg,cell_auc,development,0.8041609278295669,6
rep_point,500,hand_acc_neg,cell_auc,holdout,0.7887839433293979,3
rep_point,500,hand_acc_neg,object_auc,all,0.8169628444198229,10
rep_point,500,hand_acc_neg,object_auc,development,0.8387426814973887,6
rep_point,500,hand_acc_neg,object_auc,holdout,0.8169628444198229,4
rep_point,500,hand_neg,capture_0.2,all,0.6,9
rep_point,500,hand_neg,capture_0.2,development,0.7230769230769231,6
rep_point,500,hand_neg,capture_0.2,holdout,0.5555555555555556,3
rep_point,500,hand_neg,cell_auc,all,0.7766233766233767,9
rep_point,500,hand_neg,cell_auc,development,0.8092290298025189,6
